Lost in Translation,Dreamy,Drifting,Female Protagonist,Female Director,Hotel,Travel,Older man/younger woman,Unlikely friendship,Loneliness,Young marriage,Japan,Tokyo,Slow,Aging actor,Textured,Fatigue,Sound,Woman auteur,Dislocation,Emotional waystations,Sweet,Sad,Sardonic,Night,Lost souls,Strangers,Wandering,Subdued,Intimate,Hushed,Disconnect,Understated romance,Brief encounter,Far from home,Sheen,Neon,,,,,,,,,,,,,,,,
The People Vs. Larry Flynt,Based on a true story,Free Speech,Legal proceedings,Porn Industry,Drugs,Courtroom drama,Rise and fall of a man,Supreme Court,Biopic,Publishing Mogul,Strippers,Sex,Promiscuity,AIDS,Popstar acting,Blazing,Capitalism,Indie,Lean,Anti-religious,Censorship,Conservatism,1980's,Controversial figure,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Queen,British,England,Royal Family,Based on a true story,Spellbinding,Tragedy,Personal conflict,Older female protagonist,Class distinctions,Public opinion,Intense,Literate,Focused,Observant,Stubborness,Funeral,Snapshot,One week,Rural Scotland,Estate,Historical moment,Character portrait(s),Detailed,Politics,New job,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rushmore,High School,Eccentric,Whimsical,Immaturity ,Hot for teacher,Coming of age,Precocious kid,Soundtrack,Bright,Spiky,Offbeat,Antics,Prep school,Class distinctions,Romantic rivalry,Creativity,Farce,Love triangle,Pleasure to behold,Plaintive,Deadpan,Humanism,Youth,Obsession,Beautifully observed,Silly,Absurdist,Mannered,Bittersweet,Unique,Strange,Wonderful,Scholarship kid,,,,,,,,,,,,,,,,,,,
School Ties,Football,Jewish,Antisemitism,Boarding School,High School,Male friendship,1950's,Secret identity,Muscular,Jocks,Leafy,Manicured,WASPs,Quarterback,Privilege,Class disctintions,Rich kids,Scholarship kid,Prejudice,Falsely accused,Ambition,Fish out of water,New kid in school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Stepford Wives (2004),Adaptation,Satire,Creepy,Robot women,Suburbs,Connecticut,Light Social Commentary,Neighborhood secrets,Housewives,Comedy,Allegory,Campy,Remake,Cheerful,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vicky Christina Barcelona,Love triangle,Sexy older man,Artist,Female friendship,Infidelity,Barcelona,Spain,Travel,Visually Light,Golden,Summer,Beauty,Gauzy romanticism,Melancholy,Sensual,Painter,Spanish countryside,Unstable ex-wife,Desire,Loose,Disappointment,Smart,Witty,Man gets between two friends,Wild friend/sensible friend,Bohemians,Menage à quatre,Travel porn,,,,,,,,,,,,,,,,,,,,,,,,
50/50,Comedy,Cancer,Male friendship,Romance,Bromance,Tear up,Feel-good,Depressing around the edges,Realistic,Moving,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17 Again,Going back to high school,Loser protagonist,Magic realism,Regret,Midlife Crisis,Divorce,Second Chances,Basketball,Spirit Guide,Get the girl back,Reconnect with kids,Romcom,Body switch,Reliving glory days,Fake identity,Laugh out loud,Delightful,Pleasant,Warm,Popcorn fare,Teen boy porn,Glossy,Physical comedy,Asshole to nice guy,Slapstick,Geek humor,High School,Magical transformation,,,,,,,,,,,,,,,,,,,,,,,,
About Time,Magic,Time Travel,British,Romcom,Eccentric British family,Sarcastic,Teary,Romantic do-overs,Groundhog Day,English Seaside,Cornwall,Estate,Magic realism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Battle of the Sexes,Tennis,Based on a true story,Feminism,Lesbian,Competition,Bet,1970's,Glib,Billie Jean King,Bobby Riggs,Political,Shiny,Tame,Period piece,Superficial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Blind Side,Foster kid,The South,Football,Underprivileged kid,Class distinctions,Racism,Racial issues,Helpful white people,Memphis,Based on a true story,Uplifting,Tearjerker,Problematic,Sports,Sugarcoated,Affecting,Rags to riches,Bringing lost kid home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Brothers McMullen,Irish Catholic,Brothers,Family Reunited,Long Island,Relationship trouble,Indie,Religion,Moving back home,New York,Small,Morality,Guilt,Making mistakes,Modest,Likable,Love,Temptation,Death of parent,Revelation about parent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chicago,Noir,Musical,Adaptation,Chicago,Jail,Prison,Criminality,Murder,Women behaving badly,Moral Decay,Exuberant,Prohibition,Femme fatale,Fame,Predatory sex,Violence,Female revenge,Choreography,Public profile,Extravaganza,Big dance numbers,Brassy,Courtroom,Macabre,Cynical,Media,Tabloids,Newspaper,New girl,Sexy,,,,,,,,,,,,,,,,,,,,,,
The Devil Wears Prada,Fashion Industry,Drama,Unlikable woman,Assistant,Magazine,Makeover,Careerism,Female Boss,First job,Female writer,Female protagonist,Primarily female cast,Coming of age,Loss of innocence,Bright,LIfestyle envy,Cruel lady boss,Crisp,Outfit envy,Witty,Naive protagonist,New York,Corruption,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fantastic Mr. Fox,Animated,Picture Book,Adaptation,Charming,Father/Son,Talking Animals,Farm,Warm color palette,Adventure,Heist,Robbery,Sophisticated children's movie,Fun,Self-conscious juvenile playacting,Stop-motion,Deadpan,Witty,Satisfying,Scruffy,Sly gravity,Visually stunning,Idiosyncratic,Anti-authoritarian,Forest,Nature vs. civilization,Imaginative,Midlife crisis,Unhappy middle aged man,Family,Reckless behavior,Suprising moral weight,Secret life,Falling back into old habits,Dazzling,Marriage,Exuberance,Secretly coming out of retirement,,,,,,,,,,,,,,,
Fargo,Winter,Cold Weather,Minnesota,Midwest,Murder,Kidnapping,Dark Comedy,Female detective,Based on a true story,Violence,Ineptitude,Pregnant woman,Female protagonist,Dead woman,Incompetent villains,Funny,Gripping,Offbeat,Gore,Snow,In debt,Funny accents,Loser protagonist,Pathetic middle-aged man,Spinning out of control,Macabre and mundane,Small town,Investigation,Police chief,Absurdist,Grim,Landscape,Open space,Idiosyncratic,Capable female,Violent climax,Human comedy,Violence against women,Important Director,,,,,,,,,,,,,
Freaky Friday (2003),Magic,Body switch,Mother/daughter relationship,Early 2000's,Girl band,High School,Adolescence,Teen angst,Single mother,Female writer,Family farce,Loud,Moral improvement,Energetic,Fun,Remarriage,Entertaining,Physical comedy,Comic fantasy,Magical transformation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Funny People,Terminal illness,Standup,Getting the girl back,Depressing comedy,LA,Hollywood,Aging actor,The one that got away,Lonely middle-aged man,Allstar cast,Assistant,Asshole to nice guy,Growing up,Apatow,Dick jokes,Terminal diagnosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Garden State,Oddball,Romance,Soundtrack,New Jersey,Moving back home,Depression,Death of parent,Childhood trauma,Actor cum director,Manic pixie dreamgirl,20-something ennui,Smart,Meandering,Unconventional,Indie,Small,Suburbs,The Graduate,Pharmeceuticals,Father/son,Self-conscious,Precocious,Whimsy,Funny,Heartfelt,Flawed,Hipster,Sad,Opening up,Heavy,Male whininess,Quirky details,Heavy-handed,Sensitive boy,,,,,,,,,,,,,,,,,,
It's Complicated,Adultery,Adult children,Divorce,Real estate envy,California,Ex Husband,Late Middle Age,Romcom,Pleasurable,Daffy,Female director,Female writer,Over 50 Female protagonist,Reckless decision-making,Banter,Independent,Bakery,Love triangle,Pretty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Lizzie McGuire Movie,Tweens,Travel,Italy,Rome,Singer,Adventure,Mistaken Identity,Celebrity,Foreign pop star,Eighth grade,Realizing you're in love with your best friend,Disney channel,Travelogue,Vespa,Adolescent fantasy,Normal person/celebrity,Original soundtrack,Deception,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Normal Heart,1980's,Gay Rights,New York,AIDS crisis,Activism,Heartbreaking,Ugly cry,Social issues,Melodrama,Impassioned,J'accuse,Emotionally manipulative,Harrowing,Allstar cast,Ensemble cast,Based on a play,Made for TV,HBO,Recent history,In your face,Resonant,Affecting,Visceral,Angering,Emotionally exhausting,Mostly male cast,,,,,,,,,,,,,,,,,,,,,,,,,,
Pitch Perfect,College,A Capella,Musical,Comedy,Loner protagonist,Female friendship,Competition,Cute boy,Physical comedy,Misfits,Choreography,Big dance numbers,Boys vs. girls,Loud,Crude,Light,Low-stakes,Campus comedy,Slapstick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Princess Bride,Fantasy,Princess,Magic,Childhood sweethearts,Reunion,Power of love,Saving the girl,Comedy,Parody,Cult,Fairytale,Sword and sorcery movies,Epic,Odyssey,Good-hearted,Fun,Madcap,Disarming,Sweet,Great cast,Adventure,Silliness,Rakish humor,Light,Popcorn fare,Comfort food,Low budget fx,Evil prince,Engaged to the wrong man,,,,,,,,,,,,,,,,,,,,,,,
The Sandlot,Childhood,Baseball,Summer,Boys,Kids Movie,Cult,Nostalgia,Puberty,Mostly male cast,Smalltown America,1960's,Original,Exaggerated,Quirky,Off-center,Unconventional,Bright colors,Goofy,Imagination,Dreaming,Innocence,Male friendship,New kid in town,Adults MIA,Ensemble cast,Beloved,Cute,,,,,,,,,,,,,,,,,,,,,,,,,
Seabiscuit,Horses,Racing,Animals,Competition,Sports,Underdog,Inspirational,Optimistic,1930's,Depression,Based on a true story,Mostly male cast,High-minded,Responsible sentimentality,Archival footage,Classical Hollywood,Sober,Restrained,Choke-up,Rose-tinted,Human drama,Hokey,Training,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shrek,Comedy,Parody,Fairytale,Animation,Gross-out humor,Dreamworks,Romcom,Buddy comedy,Unlikely pairing,Princess,Quest,Eddy murphy sidekick,Ogre,Loner protagonist,Asshole to nice guy,Moral,Scrappy,Brash,Irreverant,Colorful,Heart,Jolly,Wicked,Visually delightful,Laugh out loud,Adventure,Exuberant,Technically innovative,Lovable characters,Medieval mixed with modern,Unlikely hero,Reluctant hero,Misunderstood monster,Rescue mission,,,,,,,,,,,,,,,,,,
Spy Kids,Kids Movie,Spies,Discovery about parents,Evil Villains,Cartoonish,Siblings,Kids Saving parents,Giddy,Exuberant,Colorful,Original sets,Visually distinctive,Getting back in the game,Outrageous,High-spirited,Imaginative,Gadgets,Special effects,Enchanting,Cheerful,Badass female,Intelligent,Fun,Happy,Overactive,Charming,Enjoyable,Set pieces,Production design,B-Movie aesthetic,World domination,Dreamscape,Surrealist,Spoofy,Sophisticated kids movie,,Latino,Latina protagonist,,,,,,,,,,,,,,
Taken,Paris,Secret Agent,CIA,Kidnapping,Teenage girl,Father/daughter,Sex trafficking,Action,Fight scenes,Thriller,Coming out of retirement,Female in peril,Paris,One-man bulldozer,Superman,96 hours,Preposterous,High-quality trash,Eastern European villain,Albanian villains,Spectacle,Glossy,Blaring,Relentless,Vigilante justice,Superman protagonist,Torture,Revenge,Questionable heroic ethics,,,,,,,,,,,,,,,,,,,,,,,
Temple Grandin,Animals,Autism,Based on a true story,Female protagonist,Animal rights,HBO,Made for TV,Character portrait,Biopic,Captivating,Humanist,Uncliché,First-person perspective shifts,Inside protagonist's mind,Farm,Funny,Instructive,Charming,Frank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Three Billboards Outisde Ebbing, Missouri",Drama,Single mother,Dead girl,Rape,Female revenge,Midwest,Police,Murder,Emotional pain,Grief,Female protagonist,Chatty,Comedy/tragedy,Crusade,Small town,Sheriff,Cold case,Outrage,Confusion,Buffoonery,Angry woman,Female antihero,Rough texture,Ambiguous ending,Anger,Profane,Racist guy learns his lesson,Complex characters,Queasy ethics,Grim,Female violence,Violence against women,Foreign director making movie about America,,,,,,,,,,,,,,,,,,,
You've Got Mail,Bookstore,Email,Adaptation,Correspondance romance,Rich guy/poor girl,New York,Norah Ephron,Quaint,Dated technology,Correspondence romance,Opposites attract,Professional rivals romance,Capitalism,Frothy,Uneasy ending,Cozy,Comforting,Upper West Side,Ernst Lubitsch,The Shop Around the Corner,Cyberflirtation,Megastore stomps on small business,,Warm,Yuppies,Romcom,Important Director,,,,,,,,,,,,,,,,,,,,,,,,,
Up in the Air,Romance,Travel,Low Key,Surprise ending,Isolation,Fatigue,Cynical,Firing,Observant,Odd couple,Smart,Edgy,Corporate assassin,Hotel,Nomad,Loner protagonist,Recession,Tidy,Sharp,Witty,Grey,Dulled,Aching,White collar,Fly-over America,Sterile,Snappy Dialogue,Acerbic,,,,,,,,,,,,,,,,,,,,,,,,
Pleasantville,Time travel,Siblings,1950's ,Misbehaving,Culture clash,Comedy,Original,Social commentary,Magic,Sitcom,Parable,Freedom,Opening up,TV,Nostalgia,Anytown America,Fantasy,Black and White,Technicolor,Enlightenment,Sexual awakening,Ambitious,Clever,Alternate universe,White people,Heartfelt,Visually stunning,False American Dream suburban idealism,,Blurring of fiction and reality,Jumping into the screen,,,,,,,,,,,,,,,,,,,,,
Force Majeure,Swedish,French Alps,Winter,Cold Weather ,Skiing,Family vacation,Avalanche,Marital dispute,Family,Dark comedy,Hotel,Ski resort,Marital Drama,Human behavior,Mistake,Regret,Clinical,Marriage,Masculinity,Snow,Merciless,Natural disaster,Tension,Landscape,Breathtaking views,Mountains,Huis clos,Nature vs. civilization,Sharp-edged,Opposing perspectives,Forensic exactitude,Beautifully written,Cool,Distanced,Nuanced performances,Disappointing husband,Scenic,,,,,,,,,,,,,,,
Young Adult,Unlikable woman,Female protagonist,Arrested development,Moving back home,Suburbs,High school sweethearts,Midwest,Writer,Self loathing,Bad Behavior,Alcoholism,Sour,Cynical,Reliving high school glory days,Fatigue,Minnesota,Anti-romcom,Generic subversion,Humiliation,Harsh,Misery,Human,Character study,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Midnight in Paris,Time Travel,Paris,1920's,Modernism,Magical,Fantasy,End of a relationship,Famous authors,Writer protagonist,Anemoia,Jazz age,Travel,Family trip,Inside baseball,Literary allusions,Charming,Light,Romantic,Whimsical,Gorgeously shot,Golden,Melancholy,Magical Realism,Naggy girlfriend who doesn't get it,Wry,American auteur,American abroad,American expats,Important Director,,,,,,,,,,,,,,,,,,,,,,,
Emma (1996),Austen,Adaptation,Older man/younger woman,Busybody,British,1800's,Makeover,Protoge,Class distinctions,Amusing,Social Satire,Genteel,Frippery,Matchmaking,Misunderstandings,Snobbery,Chatty,Lively,Intelligent,Good humored,Screwball,Allstar cast,Funny,High-spirited,Manners,English countryside,"Teaching a woman ""good taste""",Based on a classic novel,,,,,,,,,,,,,,,,,,,,,,,,
Liberal Arts,Teacher/Student,College,Midlife crisis,Unhappy middle aged man,Coming of age,Writer protagonist,Sensitive,Sweet,Warm,Unsettling,Revisiting old haunts,Academia,Professor/student,Corny,Campus,Ohio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Wedding Plan,Israeli,Religious,Orthodox Jews,Marriage,Finding a man,Romcom,Unconventional,Wedding,Dry humor,30-something single woman,Matchmaking,Dating,Nutty,Hasidim,Popstar acting,Spirituality,Desire,Desparation,Tradition,Female director,Female writer,Complex female protagonist,Faith,Mystical,Finding a husband on a deadline,Unlucky in love,,,,,,,,,,,,,,,,,,,,,,,,,,
Colossal,Anti-romcom,Korean horror,Magic,Moving back home,Alcoholism,Genre blend,Trainwreck heroine,Female protagonist,Childhood friends,Bar,Monster as metaphor,Easygoing,Rage,Frustration,Resentment,Persuasive,Fun,Scary,Blackout drinking,Small,Underrated,White people,Twist,Emotional issues,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ocean's Eleven,Ex-wife,Vegas,Casino,Heist,Assembling a team,Revenge,Stylish,Ensemble Cast,Allstar cast,Mostly male cast,Getting the girl back,Twist,Jazzy,Funny,Ultracool,Sharp,Snappy,Sparkly,Finesse,Classy,Movie stars,Iconic,Masculinity,Delightful,Fun,Candy-colored,Breezy,Artifice,Slick,Old Hollywood,Marital reconciliation,Elaborate revenge plot,Elaborate scheme,Plotting,Important Director,Better than the original,,,,,,,,,,,,,,,,
Borg Vs McEnroe,Wimbledon,England,Tennis,1980's,Champions,Competition,Pressure,Based on a true story,Character study,Sports,Rivals,Desaturated,Literary foils,Modest,Tactful,Rise and fall,Psychological,Genius,Cerebral,Psychologically nuanced,Muted,Naturalistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The End of the Tour,Quiet,Road Trip,Writers,Based on real events,Interview,Winter,Cold,Midwest,Genius,Low stakes,Quietly heartbreaking,Role model,Envy,Relationship,Sensitive,Specific,Amadeus,Literary mythmaking,Journalist,1990's,Naturalistic,Ambling,Fame,Sharp,Dialogue,Vernacular beauty,Rough,In the shadow of genius,,,,,,,,,,,,,,,,,,,,,,,,
Room,Escape,Mother/son,Kidnapping,Re-adjusting to normal life,Resilience,Trauma,PTSD,Female writer,Survival,Captivity,Grace,Imagination,Grim,Intensely-felt,Spare,Small budget,Child's POV,Intimate,Painful,Trauma porn,Childhood,Innocence,Indie,Sexual violence,Violence against women,Sunlight,Harrowing,Moving,Tension,,,,,,,,,,,,,,,,,,,,,,,
Springbreakers,Florida,Young women,Music video,Moral decay,Criminality,Metamodernism,Debauchery,Candy-colored,Beach,Bikini,Nihilistic,Queasy,Drug usage,College students,Gaudy,Swirling,Fever dream,White people,Thugs,American,Oblique,Social commentary,Excess,Transgressive,Women behaving badly,Hazy,Hedonistic,Ambiguous/ambivalent,Soundtrack,Female bodies,Stylized,Funny,Dark,Provacative,Bacchanalia,Female violence,Shooting sprees,,,,,,,,,,,,,,,
Obvious Child,Romcom,Abortion,Realistic,Female protagonist,Female director,New York,Female writer,Dysfunctional,Unplanned pregnancy,Stand-up,Frank,Arrested development,Vagina jokes,Unkempt,Sarcastic,Specific,Honest,Misunderstandings,Bad decisions,Indie,Directorial debut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Girl in the Book,Writer,Older man/underaged girl,PTSD,Low self esteem,Publishing,Romance,Low-key,Female protagonist,Struggling writer,Quiet,Queasy,Self-sabotaging,Female writer,Female director,Complex female character,Career struggles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sixteen Candles,Birthday,Teenage Girl,High School,Comedy,1980's,Pink,Hot Older Boy,Sister's wedding,Sweet,Fresh,Cheerful,Goofy,Human comedy,Embarrassing family,House party,School dance,Sophomoric,Crush on guy who doesn't know you exist,Cotton candy,Directorial Debut,Important Director,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Breakfast Club,High School,1980's,Unlikely friendships,One weekend,Huis Clos,Detention,High school stereotypes,Talking,Evil adults,Allstar cast,Ensemble cast,Youth,Snappy dialogue,Juvenile delinquence,Inconic,Suburban middle class,Bad boy,Important Director,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"I Love You, Man",Bromance,Wedding,Comedy,Best man,Apatowian,Dick jokes,Male bonding,Unconventional romcom,Men,Slackers,Non-threatening masculinity,Funny,Charming,Lighthearted,Buddy movie,Engagement,Physical humor,Gross-out humor,Observational humor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No Reservations,Romance/romcom?,Restaurant,Cooking ,Orphaned child,Personality clash,Opposites attract,Chef,Adoptive kid,Professional rivalry,Uptight woman/laid back guy,Sappy,Balancing work and motherhood,Adopting sibling's child,Reluctant guardian,Major life changes,Tragic accident,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Truman Show,Twist,1950's twee,TV Show,Voyeurism,Paranoid fantasy,Grand conspiracy,Living a lie,Revelation,Escape,Sitcom,Reality TV,Anytown America,Engrossing,Rebellion,Bright colors,Unnatural scenery,Gamesmanship,Food for thought,Secret,False American Dream suburban idealism,Naive protagonist,Naive guy manipulated by corrupt authority figures,Technology,Discovering your life is a fictional construct,Producing fictional reality,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Princess Diaries,Discovery about father,Unpopular girl,Makeover,Royalty,High School,Female protagonist,Fictional European country,Learning to be ladylike,Female writer,High-concept,Princess,Culture clash,Class distinctions,San Francisco,Comedy,Ugly duckling,Ditching best friend for the cool girls,Grandmother/granddaughter,Based on a YA novel,Discovering you're a princess,Based on a YA novel,Female writer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mamma Mia!,Greece,Warm weather,Real estate envy,Musical,Wedding,Female friendship,Old flames,Who is my father,Island,Crete,Late middle-aged women,Big dance numbers,Frivolous,Sugary,Female director,Female writer,Mostly female cast,Mother/daughter,Sun-drenched,Sloppy,Silly,Good time,Allstar cast,Female protagonists,Zany,Messy,Ridiculous,Charming,Surprise visitors,Sparkly,Scenic,Beach,Search for biodad,,,,,,,,,,,,,,,,,,,
Sydney White,College,Sorority,Fairytale adaptation,Unpopular kids,Tomboy,Female Protagonist,College freshman,Geek fantasy,Campus comedy,School presidential election,Revenge of the nerds,Misfits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
